Invoice Number,Invoice Date,Amount,Status,Recurring,First Invoice,Amount Due,Payments,Currency,Customer Billing Country
71806,24-Aug-2022 1:32,100,Paid,FALSE,FALSE,0,100,USD,
71805,24-Aug-2022 1:19,10,Paid,FALSE,FALSE,0,10,USD,
71804,24-Aug-2022 1:18,10,Voided,FALSE,FALSE,10,0,USD,
71803,24-Aug-2022 1:15,50,Paid,FALSE,FALSE,0,50,USD,
71802,24-Aug-2022 1:15,50,Voided,FALSE,FALSE,50,0,USD,
71801,24-Aug-2022 1:10,50,Voided,FALSE,FALSE,50,0,USD,
71800,24-Aug-2022 1:03,49,Paid,TRUE,FALSE,0,49,USD,
71799,24-Aug-2022 1:03,50,Paid,FALSE,FALSE,0,50,USD,
71798,24-Aug-2022 1:02,50,Voided,FALSE,FALSE,50,0,USD,
71797,24-Aug-2022 1:00,20,Paid,FALSE,FALSE,0,20,USD,
71796,24-Aug-2022 0:47,20,Paid,FALSE,FALSE,0,20,USD,
71795,24-Aug-2022 0:46,20,Voided,FALSE,FALSE,20,0,USD,
71794,24-Aug-2022 0:41,49,Paid,TRUE,FALSE,0,49,USD,
71793,24-Aug-2022 0:32,30,Voided,FALSE,FALSE,30,0,USD,
71792,24-Aug-2022 0:30,399,Paid,TRUE,FALSE,0,399,HKD,
71791,24-Aug-2022 0:25,20,Paid,FALSE,FALSE,0,20,USD,
71790,24-Aug-2022 0:22,49,Paid,TRUE,FALSE,0,49,USD,
71789,24-Aug-2022 0:10,10,Paid,FALSE,FALSE,0,10,USD,
71788,24-Aug-2022 0:08,10,Voided,FALSE,FALSE,10,0,USD,
71787,24-Aug-2022 0:06,49,Paid,TRUE,FALSE,0,49,USD,
71786,24-Aug-2022 0:02,49,Paid,TRUE,FALSE,0,49,USD,
71784,23-Aug-2022 23:58,5800,Paid,TRUE,FALSE,0,225.35,INR,
71783,23-Aug-2022 23:50,100,Voided,FALSE,FALSE,100,0,USD,
71782,23-Aug-2022 23:41,10,Paid,FALSE,FALSE,0,10,USD,
71781,23-Aug-2022 23:41,100,Paid,FALSE,FALSE,0,100,USD,
71780,23-Aug-2022 23:40,100,Voided,FALSE,FALSE,100,0,USD,
71779,23-Aug-2022 23:40,50,Paid,FALSE,FALSE,0,50,USD,
71778,23-Aug-2022 23:37,49,Paid,TRUE,FALSE,0,49,USD,
71777,23-Aug-2022 23:35,49,Paid,TRUE,FALSE,0,49,USD,IT
71776,23-Aug-2022 23:31,30,Paid,FALSE,FALSE,0,30,USD,
71775,23-Aug-2022 23:30,30,Voided,FALSE,FALSE,30,0,USD,
71774,23-Aug-2022 23:29,40.45,Paid,TRUE,FALSE,0,40.45,USD,
71773,23-Aug-2022 23:21,90,Paid,FALSE,FALSE,0,90,USD,
71772,23-Aug-2022 23:20,50,Paid,FALSE,FALSE,0,50,USD,
71771,23-Aug-2022 23:18,39,Paid,TRUE,FALSE,0,39,USD,
71770,23-Aug-2022 23:16,49,Paid,TRUE,FALSE,0,49,USD,
71769,23-Aug-2022 23:15,49,Paid,TRUE,FALSE,0,49,USD,
71768,23-Aug-2022 23:12,10,Voided,FALSE,FALSE,10,0,USD,
71767,23-Aug-2022 23:10,20,Paid,FALSE,FALSE,0,20,USD,
71766,23-Aug-2022 23:10,49,Paid,TRUE,TRUE,0,49,USD,
71765,23-Aug-2022 23:09,399,Paid,TRUE,TRUE,0,399,HKD,
71764,23-Aug-2022 23:07,2900,Paid,TRUE,TRUE,0,2900,INR,
71763,23-Aug-2022 23:02,49,Paid,TRUE,FALSE,0,49,USD,
71762,23-Aug-2022 23:00,10,Paid,FALSE,FALSE,0,10,USD,
71761,23-Aug-2022 23:00,10,Voided,FALSE,FALSE,10,0,USD,
71760,23-Aug-2022 22:58,40,Paid,FALSE,FALSE,0,40,USD,
71759,23-Aug-2022 22:56,147,Not Paid,TRUE,FALSE,147,0,USD,
71758,23-Aug-2022 22:56,20,Paid,FALSE,FALSE,0,20,USD,
71757,23-Aug-2022 22:52,399,Paid,TRUE,TRUE,0,399,HKD,
71756,23-Aug-2022 22:48,2900,Paid,TRUE,TRUE,0,2900,INR,
71755,23-Aug-2022 22:44,49,Paid,TRUE,FALSE,0,49,USD,
71754,23-Aug-2022 22:43,399,Paid,TRUE,TRUE,0,399,HKD,
71753,23-Aug-2022 22:42,20,Paid,FALSE,FALSE,0,20,USD,IN
71752,23-Aug-2022 22:42,100,Paid,FALSE,FALSE,0,100,USD,
71751,23-Aug-2022 22:41,39.2,Paid,TRUE,FALSE,0,39.2,USD,
71750,23-Aug-2022 22:41,20,Voided,FALSE,FALSE,20,0,USD,IN
71749,23-Aug-2022 22:40,49,Paid,TRUE,FALSE,0,49,USD,
71748,23-Aug-2022 22:38,399,Paid,TRUE,TRUE,0,399,HKD,
71747,23-Aug-2022 22:37,100,Voided,FALSE,FALSE,100,0,USD,
71746,23-Aug-2022 22:35,20,Paid,FALSE,FALSE,0,20,USD,
71745,23-Aug-2022 22:32,49,Paid,TRUE,FALSE,0,49,USD,ES
71744,23-Aug-2022 22:32,2900,Not Paid,TRUE,FALSE,2900,0,INR,
71743,23-Aug-2022 22:27,49,Paid,TRUE,TRUE,0,49,USD,
71742,23-Aug-2022 22:22,20,Paid,FALSE,FALSE,0,20,USD,
71741,23-Aug-2022 22:20,20,Voided,FALSE,FALSE,20,0,USD,IN
71740,23-Aug-2022 22:19,50,Paid,FALSE,TRUE,0,50,USD,
71739,23-Aug-2022 22:17,278,Paid,TRUE,FALSE,0,278,USD,
71738,23-Aug-2022 22:16,400,Paid,FALSE,FALSE,0,400,USD,
71737,23-Aug-2022 22:09,25,Paid,FALSE,FALSE,0,25,USD,
71736,23-Aug-2022 22:07,25,Voided,FALSE,FALSE,25,0,USD,
71735,23-Aug-2022 21:59,100,Paid,FALSE,FALSE,0,100,USD,
71734,23-Aug-2022 21:59,100,Voided,FALSE,FALSE,100,0,USD,
